CA,NY,FL,TX,IL,WA,AGE,MAR,SEX,YES_STEM,NO_STEM,UNKNOWN_INDUSTRY,INCOME
0,0,0,0,0,1,32,0,0,0,0,1,40000
0,0,0,0,0,1,31,1,1,1,0,0,12000
0,0,0,0,0,1,30,1,0,0,0,1,18000
0,0,0,0,0,1,34,1,1,0,0,1,38400
0,0,0,0,0,1,31,1,0,0,0,1,6000
0,0,0,0,0,1,32,1,0,0,0,1,67000
0,0,0,0,0,1,26,0,0,0,0,1,28000
0,0,0,0,0,1,28,0,0,0,0,1,39000
0,0,0,0,0,1,28,1,1,0,0,1,36000
0,0,0,0,0,1,34,1,0,0,0,1,23400
0,0,0,0,0,1,27,1,1,0,0,1,40000
0,0,0,0,0,1,26,1,0,0,0,1,30000
0,0,0,0,0,1,23,0,1,0,0,1,13200
0,0,0,0,0,1,24,0,1,0,0,1,600
0,0,0,0,0,1,31,0,1,1,0,0,110000
0,0,0,0,0,1,26,0,0,0,0,1,45000
0,0,0,0,0,1,28,0,1,0,0,1,30000
0,0,0,0,0,1,32,0,0,0,0,1,15700
0,0,0,0,0,1,33,0,1,0,0,1,9800
0,0,0,0,0,1,35,1,1,0,0,1,75000
0,0,0,0,0,1,32,1,0,0,0,1,7000
0,0,0,0,0,1,32,1,0,0,0,1,2300
0,0,0,0,0,1,22,1,0,0,0,1,40100
0,0,0,0,0,1,30,1,1,1,0,0,100000
0,0,0,0,0,1,35,0,1,0,0,1,16000
0,0,0,0,0,1,30,0,1,0,0,1,19000
0,0,0,0,0,1,24,0,0,1,0,0,51300
0,0,0,0,0,1,35,1,1,1,0,0,76000
0,0,0,0,0,1,32,1,0,1,0,0,40000
0,0,0,0,0,1,25,0,0,0,0,1,50000
0,0,0,0,0,1,30,0,1,0,0,1,60000
0,0,0,0,0,1,22,0,1,0,0,1,42500
0,0,0,0,0,1,27,0,0,0,0,1,11300
0,0,0,0,0,1,35,1,0,0,0,1,2500
0,0,0,0,0,1,35,1,1,0,0,1,33200
0,0,0,0,0,1,28,0,0,0,0,1,45000
0,0,0,0,0,1,35,0,0,0,0,1,38000
0,0,0,0,0,1,23,0,0,0,0,1,25000
0,0,0,0,0,1,30,1,0,0,0,1,8700
0,0,0,0,0,1,33,1,1,0,0,1,60000
0,0,0,0,0,1,35,0,1,0,0,1,26000
0,0,0,0,0,1,29,1,1,1,0,0,45150
0,0,0,0,0,1,28,1,0,0,0,1,20000
0,0,0,0,0,1,23,1,0,0,0,1,10000
0,0,0,0,0,1,24,1,1,0,0,1,25000
0,0,0,0,0,1,33,0,0,0,0,1,25000
0,0,0,0,0,1,28,1,0,0,0,1,2300
0,0,0,0,0,1,33,0,1,0,0,1,41000
0,0,0,0,0,1,27,0,0,0,0,1,38000
0,0,0,0,0,1,26,0,1,0,0,1,23000
0,0,0,0,0,1,23,0,0,0,0,1,20000
0,0,0,0,0,1,29,1,1,0,0,1,29000
0,0,0,0,0,1,29,1,0,0,0,1,43200
0,0,0,0,0,1,29,0,0,0,0,1,18000
0,0,0,0,0,1,27,1,1,0,0,1,50000
0,0,0,0,0,1,26,1,0,1,0,0,10000
0,0,0,0,0,1,35,1,0,0,0,1,53000
0,0,0,0,0,1,30,1,1,0,0,1,48000
0,0,0,0,0,1,31,1,0,0,0,1,36000
0,0,0,0,0,1,30,1,1,0,0,1,30000
0,0,0,0,0,1,33,1,0,0,0,1,52000
0,0,0,0,0,1,27,0,1,0,0,1,48000
0,0,0,0,0,1,30,0,0,0,0,1,41200
0,0,0,0,0,1,34,1,1,0,0,1,60000
0,0,0,0,0,1,23,0,0,0,0,1,11100
0,0,0,0,0,1,29,1,0,0,0,1,34000
0,0,0,0,0,1,31,1,1,0,0,1,32000
0,0,0,0,0,1,25,0,0,0,0,1,43000
0,0,0,0,0,1,27,0,0,0,0,1,30000
0,0,0,0,0,1,30,0,0,0,0,1,14120
0,0,0,0,0,1,28,0,1,0,0,1,20000
0,0,0,0,0,1,31,0,1,0,0,1,24000
0,0,0,0,0,1,32,1,1,1,0,0,32000
0,0,0,0,0,1,32,1,0,0,0,1,37500
0,0,0,0,0,1,28,1,0,0,0,1,18000
0,0,0,0,0,1,30,0,0,0,0,1,8400
0,0,0,0,0,1,23,0,0,0,0,1,25000
0,0,0,0,0,1,24,0,1,0,0,1,35000
0,0,0,0,0,1,27,1,0,0,0,1,2000
0,0,0,0,0,1,32,1,1,0,0,1,29000
0,0,0,0,0,1,35,1,0,0,0,1,45000
0,0,0,0,0,1,31,1,1,0,0,1,80000
0,0,0,0,0,1,35,1,0,0,0,1,26000
0,0,0,0,0,1,33,0,1,0,0,1,3000
0,0,0,0,0,1,24,0,0,0,0,1,12000
0,0,0,0,0,1,23,0,1,0,0,1,8400
0,0,0,0,0,1,27,1,1,0,0,1,19600
0,0,0,0,0,1,33,1,1,0,0,1,30000
0,0,0,0,0,1,24,0,0,0,0,1,19200
0,0,0,0,0,1,25,0,0,0,0,1,5100
0,0,0,0,0,1,26,0,0,0,0,1,2400
0,0,0,0,0,1,30,1,0,1,0,0,52000
0,0,0,0,0,1,31,1,1,0,0,1,90000
0,0,0,0,0,1,32,1,1,0,0,1,275000
0,0,0,0,0,1,35,1,0,0,0,1,7000
0,0,0,0,0,1,27,0,1,0,0,1,5000
0,0,0,0,0,1,32,1,1,0,0,1,39000
0,0,0,0,0,1,35,1,0,0,0,1,19000
0,0,0,0,0,1,30,0,0,0,0,1,45000
0,0,0,0,0,1,34,1,1,0,0,1,56000
0,0,0,0,0,1,33,1,0,0,0,1,85000
0,0,0,0,0,1,35,1,1,1,0,0,82000
0,0,0,0,0,1,31,0,1,1,0,0,35000
0,0,0,0,0,1,24,0,0,1,0,0,56080
0,0,0,0,0,1,31,0,1,1,0,0,46260
0,0,0,0,0,1,25,0,0,0,0,1,29000
0,0,0,0,0,1,28,0,1,0,0,1,13500
0,0,0,0,0,1,26,0,1,0,0,1,19000
0,0,0,0,0,1,33,1,1,0,0,1,40000
0,0,0,0,0,1,35,1,1,0,0,1,52000
0,0,0,0,0,1,33,1,0,0,0,1,50000
0,0,0,0,0,1,32,0,0,0,0,1,35000
0,0,0,0,0,1,30,1,0,0,0,1,19000
0,0,0,0,0,1,34,1,1,1,0,0,36000
0,0,0,0,0,1,23,0,1,0,0,1,6000
0,0,0,0,0,1,30,0,1,0,0,1,19200
0,0,0,0,0,1,34,1,0,0,0,1,9000
0,0,0,0,0,1,23,0,0,0,0,1,26300
0,0,0,0,0,1,31,0,1,0,0,1,29800
0,0,0,0,0,1,28,0,0,1,0,0,18000
0,0,0,0,0,1,24,0,1,1,0,0,52000
0,0,0,0,0,1,29,0,1,0,0,1,35000
0,0,0,0,0,1,30,1,1,1,0,0,79000
0,0,0,0,0,1,28,1,0,1,0,0,123300
0,0,0,0,0,1,29,1,1,0,0,1,45000
0,0,0,0,0,1,30,0,0,0,0,1,7600
0,0,0,0,0,1,32,0,1,1,0,0,58000
0,0,0,0,0,1,31,0,1,0,0,1,8200
0,0,0,0,0,1,28,0,0,0,0,1,8500
0,0,0,0,0,1,28,1,0,0,0,1,50000
0,0,0,0,0,1,32,1,1,0,0,1,64000
0,0,0,0,0,1,26,0,1,1,0,0,37000
0,0,0,0,0,1,23,0,0,1,0,0,1500
0,0,0,0,0,1,33,1,0,0,0,1,2000
0,0,0,0,0,1,31,0,0,1,0,0,900
0,0,0,0,0,1,29,0,0,0,0,1,6700
0,0,0,0,0,1,26,0,1,1,0,0,32000
0,0,0,0,0,1,27,0,1,0,0,1,25000
0,0,0,0,0,1,27,0,1,0,0,1,21500
0,0,0,0,0,1,32,0,0,0,0,1,540
0,0,0,0,0,1,32,0,0,0,0,1,65000
0,0,0,0,0,1,27,0,1,0,0,1,50000
0,0,0,0,0,1,22,0,1,0,0,1,2500
0,0,0,0,0,1,24,0,1,0,0,1,5000
0,0,0,0,0,1,22,0,1,0,0,1,8000
0,0,0,0,0,1,28,1,0,1,0,0,47000
0,0,0,0,0,1,33,1,1,0,0,1,40000
0,0,0,0,0,1,29,1,0,1,0,0,120000
0,0,0,0,0,1,30,1,1,1,0,0,85000
0,0,0,0,0,1,28,0,1,0,0,1,33000
0,0,0,0,0,1,23,0,0,0,0,1,38400
0,0,0,0,0,1,34,1,1,1,0,0,20000
0,0,0,0,0,1,32,1,0,0,0,1,80000
0,0,0,0,0,1,30,1,1,1,0,0,100000
0,0,0,0,0,1,34,1,0,0,0,1,32000
0,0,0,0,0,1,32,0,0,0,0,1,8500
0,0,0,0,0,1,23,0,1,0,0,1,2500
0,0,0,0,0,1,26,1,1,0,0,1,37000
0,0,0,0,0,1,22,1,0,0,0,1,16000
0,0,0,0,0,1,27,0,0,0,0,1,12000
0,0,0,0,0,1,32,0,1,0,0,1,30000
0,0,0,0,0,1,22,0,0,0,0,1,4300
0,0,0,0,0,1,25,0,1,0,0,1,12500
0,0,0,0,0,1,23,0,0,0,0,1,9600
0,0,0,0,0,1,32,1,0,0,0,1,2000
0,0,0,0,0,1,28,0,0,0,0,1,14000
0,0,0,0,0,1,32,1,0,0,0,1,15000
0,0,0,0,0,1,25,0,1,0,0,1,8800
0,0,0,0,0,1,25,0,1,0,0,1,51000
0,0,0,0,0,1,22,0,0,0,0,1,18000
0,0,0,0,0,1,34,0,1,0,0,1,12800
0,0,0,0,0,1,30,0,0,0,0,1,9700
0,0,0,0,0,1,33,0,1,0,0,1,2000
0,0,0,0,0,1,27,1,0,0,0,1,20000
0,0,0,0,0,1,31,1,1,0,0,1,40000
0,0,0,0,0,1,34,1,0,0,0,1,7800
0,0,0,0,0,1,29,0,0,0,0,1,10000
0,0,0,0,0,1,26,0,0,0,0,1,28500
0,0,0,0,0,1,33,1,1,0,0,1,117000
0,0,0,0,0,1,29,1,0,0,0,1,46000
0,0,0,0,0,1,23,0,1,0,0,1,2400
0,0,0,0,0,1,31,1,1,0,0,1,30000
0,0,0,0,0,1,32,1,0,0,0,1,35000
0,0,0,0,0,1,35,0,1,0,0,1,32000
0,0,0,0,0,1,28,0,1,0,0,1,70000
0,0,0,0,0,1,35,0,0,0,0,1,247000
0,0,0,0,0,1,27,1,1,0,0,1,60200
0,0,0,0,0,1,27,1,0,0,0,1,200
0,0,0,0,0,1,23,0,1,0,0,1,4800
0,0,0,0,0,1,32,1,1,0,0,1,59000
0,0,0,0,0,1,31,1,0,0,0,1,24000
0,0,0,0,0,1,23,0,0,0,0,1,2100
0,0,0,0,0,1,22,0,1,0,0,1,1700
0,0,0,0,0,1,32,0,1,0,0,1,7800
0,0,0,0,0,1,32,0,1,0,0,1,22400
0,0,0,0,0,1,32,0,0,0,0,1,4400
0,0,0,0,0,1,33,0,0,0,0,1,16600
0,0,0,0,0,1,25,0,1,0,0,1,7000
0,0,0,0,0,1,32,0,1,0,0,1,570
0,0,0,0,0,1,35,1,1,0,0,1,216500
0,0,0,0,0,1,33,0,0,0,0,1,45000
0,0,0,0,0,1,35,0,0,0,0,1,2400
0,0,0,0,0,1,30,1,0,1,0,0,120000
0,0,0,0,0,1,30,1,1,1,0,0,140000
0,0,0,0,0,1,34,1,1,1,0,0,35000
0,0,0,0,0,1,33,1,0,1,0,0,135000
0,0,0,0,0,1,29,1,1,0,0,1,49000
0,0,0,0,0,1,35,0,1,0,0,1,30700
0,0,0,0,0,1,23,0,0,0,0,1,6000
0,0,0,0,0,1,34,1,0,0,0,1,21000
0,0,0,0,0,1,33,1,1,0,0,1,25000
0,0,0,0,0,1,30,1,1,0,0,1,6000
0,0,0,0,0,1,30,1,0,0,0,1,9000
0,0,0,0,0,1,26,0,1,0,0,1,70000
0,0,0,0,0,1,22,0,0,0,0,1,21300
0,0,0,0,0,1,27,0,1,0,0,1,26000
0,0,0,0,0,1,32,0,1,0,0,1,26000
0,0,0,0,0,1,35,1,0,0,0,1,66000
0,0,0,0,0,1,24,0,0,0,0,1,45000
0,0,0,0,0,1,25,0,0,0,0,1,30000
0,0,0,0,0,1,28,0,0,1,0,0,800
0,0,0,0,0,1,33,0,0,0,0,1,8400
0,0,0,0,0,1,35,0,1,0,0,1,44000
0,0,0,0,0,1,34,0,1,0,0,1,38000
0,0,0,0,0,1,30,1,1,0,0,1,12000
0,0,0,0,0,1,25,0,0,1,0,0,42000
0,0,0,0,0,1,29,0,1,0,0,1,5000
0,0,0,0,0,1,32,0,0,0,0,1,9200
0,0,0,0,0,1,26,1,0,0,0,1,22000
0,0,0,0,0,1,24,1,1,0,0,1,1
0,0,0,0,0,1,25,1,0,0,0,1,55000
0,0,0,0,0,1,27,0,0,0,0,1,36000
0,0,0,0,0,1,32,1,1,0,0,1,110000
0,0,0,0,0,1,35,1,1,0,0,1,22400
0,0,0,0,0,1,34,1,0,0,0,1,12000
0,0,0,0,0,1,31,0,1,0,0,1,10100
0,0,0,0,0,1,22,0,0,0,0,1,4000
0,0,0,0,0,1,29,0,1,0,0,1,73000
0,0,0,0,0,1,26,0,1,0,0,1,35001
0,0,0,0,0,1,25,0,1,0,0,1,32000
0,0,0,0,0,1,22,0,1,0,0,1,23500
0,0,0,0,0,1,30,0,0,0,0,1,88000
0,0,0,0,0,1,29,0,0,0,0,1,24000
0,0,0,0,0,1,27,0,1,0,0,1,28500
0,0,0,0,0,1,34,1,1,0,0,1,9500
0,0,0,0,0,1,32,1,1,0,0,1,19900
0,0,0,0,0,1,35,0,1,0,0,1,9600
0,0,0,0,0,1,35,1,1,1,0,0,96000
0,0,0,0,0,1,31,0,1,0,0,1,1600
0,0,0,0,0,1,34,1,1,1,0,0,125000
0,0,0,0,0,1,35,1,0,1,0,0,52000
0,0,0,0,0,1,32,1,1,0,0,1,48000
0,0,0,0,0,1,28,1,1,0,0,1,3300
0,0,0,0,0,1,22,0,0,0,0,1,5500
0,0,0,0,0,1,26,0,1,0,0,1,55000
0,0,0,0,0,1,27,0,1,0,0,1,65000
0,0,0,0,0,1,23,0,1,0,0,1,19320
0,0,0,0,0,1,23,0,1,0,0,1,3000
0,0,0,0,0,1,28,1,1,1,0,0,70000
0,0,0,0,0,1,30,1,1,0,0,1,100000
0,0,0,0,0,1,29,0,1,0,0,1,10400
0,0,0,0,0,1,27,0,1,0,0,1,18000
0,0,0,0,0,1,24,1,0,0,0,1,30000
0,0,0,0,0,1,26,1,1,0,0,1,38020
0,0,0,0,0,1,24,0,1,0,0,1,55000
0,0,0,0,0,1,34,1,0,0,0,1,29000
0,0,0,0,0,1,25,1,1,0,0,1,1500
0,0,0,0,0,1,22,1,0,0,0,1,16000
0,0,0,0,0,1,32,0,0,0,0,1,22000
0,0,0,0,0,1,35,1,1,0,0,1,25000
0,0,0,0,0,1,35,1,0,0,0,1,42000
0,0,0,0,0,1,32,0,0,1,0,0,17900
0,0,0,0,0,1,34,0,1,0,0,1,60000
0,0,0,0,0,1,28,0,1,0,0,1,15500
0,0,0,0,0,1,25,1,1,0,0,1,15500
0,0,0,0,0,1,28,0,0,0,0,1,14000
0,0,0,0,0,1,27,0,0,0,0,1,6500
0,0,0,0,0,1,29,0,1,0,0,1,9000
0,0,0,0,0,1,29,0,1,1,0,0,88500
0,0,0,0,0,1,30,0,1,1,0,0,14400
0,0,0,0,0,1,23,0,0,0,0,1,12700
0,0,0,0,0,1,35,0,1,0,0,1,60000
0,0,0,0,0,1,27,0,1,0,0,1,14000
0,0,0,0,0,1,30,1,1,1,0,0,155000
0,0,0,0,0,1,35,0,1,0,0,1,25000
0,0,0,0,0,1,29,0,0,0,0,1,32000
0,0,0,0,0,1,34,1,1,1,0,0,60000
0,0,0,0,0,1,22,0,1,0,0,1,8400
0,0,0,0,0,1,30,1,1,0,0,1,52000
0,0,0,0,0,1,22,1,0,0,0,1,4000
0,0,0,0,0,1,23,0,0,0,0,1,30000
0,0,0,0,0,1,29,1,0,0,0,1,21400
0,0,0,0,0,1,29,1,1,0,0,1,17650
0,0,0,0,0,1,33,1,0,0,0,1,20400
0,0,0,0,0,1,31,1,1,0,0,1,12300
0,0,0,0,0,1,26,0,1,0,0,1,2400
0,0,0,0,0,1,26,0,0,0,0,1,19000
0,0,0,0,0,1,26,0,1,0,0,1,2000
0,0,0,0,0,1,24,0,0,0,0,1,8000
0,0,0,0,0,1,28,1,0,0,0,1,18000
0,0,0,0,0,1,34,0,1,1,0,0,147000
0,0,0,0,0,1,29,0,1,1,0,0,150000
0,0,0,0,0,1,27,0,1,0,0,1,17000
0,0,0,0,0,1,25,0,0,0,0,1,38000
0,0,0,0,0,1,31,0,1,0,0,1,14000
0,0,0,0,0,1,30,0,1,0,0,1,26000
0,0,0,0,0,1,30,1,0,0,0,1,39000
0,0,0,0,0,1,27,1,1,0,0,1,39000
0,0,0,0,0,1,27,1,1,0,0,1,50000
0,0,0,0,0,1,29,1,0,0,0,1,44000
0,0,0,0,0,1,24,0,1,0,0,1,28800
0,0,0,0,0,1,25,0,0,0,0,1,32030
0,0,0,0,0,1,27,0,1,0,0,1,15000
0,0,0,0,0,1,33,1,1,0,0,1,87050
0,0,0,0,0,1,33,1,0,0,0,1,45000
0,0,0,0,0,1,31,0,1,0,0,1,16000
0,0,0,0,0,1,35,0,1,0,0,1,26000
0,0,0,0,0,1,23,0,0,0,0,1,27000
0,0,0,0,0,1,24,0,0,0,0,1,37050
0,0,0,0,0,1,23,0,1,0,0,1,28040
0,0,0,0,0,1,29,0,1,0,0,1,46000
0,0,0,0,0,1,30,0,0,0,0,1,59540
0,0,0,0,0,1,26,0,0,1,0,0,30500
0,0,0,0,0,1,29,0,1,0,0,1,5000
0,0,0,0,0,1,28,0,1,0,0,1,11000
0,0,0,0,0,1,34,1,1,0,0,1,36000
0,0,0,0,0,1,34,1,0,0,0,1,21000
0,0,0,0,0,1,32,1,0,0,0,1,24000
0,0,0,0,0,1,25,0,1,0,0,1,2400
0,0,0,0,0,1,23,0,0,0,0,1,2400
0,0,0,0,0,1,35,1,0,0,0,1,70000
0,0,0,0,0,1,25,1,1,0,0,1,6000
0,0,0,0,0,1,34,1,1,0,0,1,75000
0,0,0,0,0,1,32,0,0,0,0,1,2801
0,0,0,0,0,1,34,0,0,0,0,1,40000
0,0,0,0,0,1,22,0,1,0,0,1,5000
0,0,0,0,0,1,22,0,0,0,0,1,4000
0,0,0,0,0,1,34,1,1,0,0,1,45000
0,0,0,0,0,1,30,1,1,0,0,1,40000
0,0,0,0,0,1,23,0,0,0,0,1,2800
0,0,0,0,0,1,26,0,0,0,0,1,34000
0,0,0,0,0,1,26,0,0,1,0,0,21000
0,0,0,0,0,1,33,0,1,0,0,1,6000
0,0,0,0,0,1,24,0,0,0,0,1,4600
0,0,0,0,0,1,31,1,1,0,0,1,5000
0,0,0,0,0,1,30,1,0,0,0,1,8000
0,0,0,0,0,1,25,1,1,0,0,1,25000
0,0,0,0,0,1,30,1,1,0,0,1,75000
0,0,0,0,0,1,30,1,1,0,0,1,20000
0,0,0,0,0,1,22,0,1,0,0,1,28000
0,0,0,0,0,1,22,0,1,0,0,1,15000
0,0,0,0,0,1,24,0,1,0,0,1,13400
0,0,0,0,0,1,26,0,1,0,0,1,21000
0,0,0,0,0,1,25,0,0,0,0,1,10000
0,0,0,0,0,1,32,0,1,1,0,0,24000
0,0,0,0,0,1,25,0,0,1,0,0,29010
0,0,0,0,0,1,26,0,1,0,0,1,20000
0,0,0,0,0,1,33,0,1,0,0,1,50000
0,0,0,0,0,1,28,1,0,0,0,1,7000
0,0,0,0,0,1,26,1,1,0,0,1,11000
0,0,0,0,0,1,24,0,1,0,0,1,12000
0,0,0,0,0,1,29,0,0,0,0,1,34000
0,0,0,0,0,1,24,0,1,0,0,1,30000
0,0,0,0,0,1,23,0,0,0,0,1,23000
0,0,0,0,0,1,33,0,1,0,0,1,48600
0,0,0,0,0,1,30,1,1,0,0,1,19000
0,0,0,0,0,1,27,1,0,0,0,1,25800
0,0,0,0,0,1,31,1,0,0,0,1,33000
0,0,0,0,0,1,33,1,0,0,0,1,52000
0,0,0,0,0,1,33,1,1,0,0,1,60000
0,0,0,0,0,1,26,0,1,0,0,1,18400
0,0,0,0,0,1,23,0,1,0,0,1,24000
0,0,0,0,0,1,22,0,0,0,0,1,2000
0,0,0,0,0,1,25,0,0,0,0,1,16000
0,0,0,0,0,1,26,0,1,0,0,1,28700
0,0,0,0,0,1,26,0,0,0,0,1,34100
0,0,0,0,0,1,35,1,0,0,0,1,38000
0,0,0,0,0,1,27,0,1,0,0,1,36000
0,0,0,0,0,1,28,1,1,0,0,1,45200
0,0,0,0,0,1,24,1,0,0,0,1,40200
0,0,0,0,0,1,34,1,1,0,0,1,85000
0,0,0,0,0,1,33,1,0,0,0,1,900
0,0,0,0,0,1,34,0,1,0,0,1,50000
0,0,0,0,0,1,27,0,0,0,0,1,16000
0,0,0,0,0,1,33,1,0,0,0,1,65000
0,0,0,0,0,1,34,1,1,0,0,1,10000
0,0,0,0,0,1,27,1,0,0,0,1,5900
0,0,0,0,0,1,33,1,0,0,0,1,4000
0,0,0,0,0,1,33,1,1,0,0,1,30000
0,0,0,0,0,1,27,1,1,0,0,1,42000
0,0,0,0,0,1,25,1,0,0,0,1,4400
0,0,0,0,0,1,35,0,1,0,0,1,32000
0,0,0,0,0,1,24,0,1,0,0,1,19200
0,0,0,0,0,1,25,0,1,0,0,1,27000
0,0,0,0,0,1,22,0,0,0,0,1,20000
0,0,0,0,0,1,29,1,0,0,0,1,37000
0,0,0,0,0,1,29,1,1,0,0,1,52000
0,0,0,0,0,1,30,1,0,0,0,1,34000
0,0,0,0,0,1,26,1,1,0,0,1,35400
0,0,0,0,0,1,22,0,1,0,0,1,8500
0,0,0,0,0,1,24,0,1,0,0,1,20000
0,0,0,0,0,1,25,0,1,0,0,1,6000
0,0,0,0,0,1,22,0,0,0,0,1,5000
0,0,0,0,0,1,22,0,0,0,0,1,15000
0,0,0,0,0,1,22,0,0,0,0,1,20000
0,0,0,0,0,1,33,0,0,0,0,1,28800
0,0,0,0,0,1,34,0,0,0,0,1,55000
0,0,0,0,0,1,22,0,0,0,0,1,10000
0,0,0,0,0,1,24,0,0,0,0,1,41000
0,0,0,0,0,1,32,1,0,1,0,0,4800
0,0,0,0,0,1,32,1,1,1,0,0,13000
0,0,0,0,0,1,26,0,1,0,0,1,8000
0,0,0,0,0,1,35,1,0,0,0,1,260
0,0,0,0,0,1,31,1,1,0,0,1,65400
0,0,0,0,0,1,34,0,0,1,0,0,110000
0,0,0,0,0,1,33,1,0,1,0,0,28000
0,0,0,0,0,1,32,1,1,1,0,0,75000
0,0,0,0,0,1,24,0,0,0,0,1,56000
0,0,0,0,0,1,26,1,1,0,0,1,18500
0,0,0,0,0,1,31,1,0,0,0,1,35000
0,0,0,0,0,1,35,1,1,0,0,1,60000
0,0,0,0,0,1,30,1,0,0,0,1,31700
0,0,0,0,0,1,26,1,1,0,0,1,7000
0,0,0,0,0,1,27,0,0,0,0,1,31700
0,0,0,0,0,1,22,0,1,0,0,1,3400
0,0,0,0,0,1,22,1,1,0,0,1,53000
0,0,0,0,0,1,22,0,0,1,0,0,25000
0,0,0,0,0,1,22,0,0,0,0,1,15000
0,0,0,0,0,1,23,0,1,1,0,0,11000
0,0,0,0,0,1,27,0,1,0,0,1,20600
0,0,0,0,0,1,32,0,1,0,0,1,6700
0,0,0,0,0,1,32,0,0,0,0,1,8100
0,0,0,0,0,1,35,1,1,0,0,1,60000
0,0,0,0,0,1,33,1,1,1,0,0,102000
0,0,0,0,0,1,33,1,1,0,0,1,12000
0,0,0,0,0,1,27,1,0,0,0,1,19000
0,0,0,0,0,1,24,0,1,0,0,1,16000
0,0,0,0,0,1,22,1,0,0,0,1,9000
0,0,0,0,0,1,30,0,0,0,0,1,35300
0,0,0,0,0,1,25,0,0,0,0,1,42100
0,0,0,0,0,1,25,1,0,0,0,1,13100
0,0,0,0,0,1,24,1,1,0,0,1,20000
0,0,0,0,0,1,23,1,0,0,0,1,64000
0,0,0,0,0,1,33,1,0,0,0,1,20000
0,0,0,0,0,1,29,1,1,0,0,1,54000
0,0,0,0,0,1,26,1,0,1,0,0,2600
0,0,0,0,0,1,30,1,0,0,0,1,6000
0,0,0,0,0,1,32,1,1,0,0,1,40000
0,0,0,0,0,1,33,1,0,0,0,1,45800
0,0,0,0,0,1,35,1,1,1,0,0,173000
0,0,0,0,0,1,22,0,0,0,0,1,27000
0,0,0,0,0,1,23,0,1,0,0,1,18000
0,0,0,0,0,1,25,1,1,0,0,1,32000
0,0,0,0,0,1,26,1,0,1,0,0,39000
0,0,0,0,0,1,28,0,0,0,0,1,2500
0,0,0,0,0,1,22,0,0,0,0,1,12000
0,0,0,0,0,1,28,1,0,0,0,1,15000
0,0,0,0,0,1,31,1,1,0,0,1,91000
0,0,0,0,0,1,24,0,1,1,0,0,15000
0,0,0,0,0,1,29,1,0,0,0,1,27960
0,0,0,0,0,1,30,1,1,0,0,1,3400
0,0,0,0,0,1,29,1,0,0,0,1,45000
0,0,0,0,0,1,25,1,0,0,0,1,5000
0,0,0,0,0,1,30,1,1,0,0,1,85000
0,0,0,0,0,1,28,1,0,0,0,1,16000
0,0,0,0,0,1,24,1,1,0,0,1,15800
0,0,0,0,0,1,29,1,1,0,0,1,25000
0,0,0,0,0,1,29,1,0,0,0,1,50000
0,0,0,0,0,1,26,0,1,0,0,1,30000
0,0,0,0,0,1,34,0,0,1,0,0,31500
0,0,0,0,0,1,33,1,0,0,0,1,17000
0,0,0,0,0,1,34,0,0,0,0,1,25600
0,0,0,0,0,1,24,0,1,0,0,1,15000
0,0,0,0,0,1,32,0,0,0,0,1,41000
0,0,0,0,0,1,29,0,1,0,0,1,19200
0,0,0,0,0,1,26,0,1,0,0,1,35030
0,0,0,0,0,1,34,1,0,0,0,1,35000
0,0,0,0,0,1,28,0,1,0,0,1,30000
0,0,0,0,0,1,25,0,1,0,0,1,45000
0,0,0,0,0,1,34,0,1,0,0,1,24000
0,0,0,0,0,1,30,1,0,0,0,1,16000
0,0,0,0,0,1,30,0,0,0,0,1,22700
0,0,0,0,0,1,33,0,1,0,0,1,24000
0,0,0,0,0,1,35,0,0,0,0,1,14400
0,0,0,0,0,1,32,1,0,0,0,1,57000
0,0,0,0,0,1,31,1,0,0,0,1,44000
0,0,0,0,0,1,33,1,1,0,0,1,56000
0,0,0,0,0,1,27,1,1,1,0,0,68000
0,0,0,0,0,1,30,1,0,0,0,1,1800
0,0,0,0,0,1,29,0,0,0,0,1,30200
0,0,0,0,0,1,30,1,0,1,0,0,45000
0,0,0,0,0,1,32,1,1,0,0,1,36000
0,0,0,0,0,1,23,0,0,0,0,1,25400
0,0,0,0,0,1,31,0,1,0,0,1,30000
0,0,0,0,0,1,29,0,1,0,0,1,20000
0,0,0,0,0,1,24,1,1,0,0,1,32000
0,0,0,0,0,1,28,0,1,1,0,0,47000
0,0,0,0,0,1,28,0,1,0,0,1,6000
0,0,0,0,0,1,30,0,1,1,0,0,51000
0,0,0,0,0,1,32,1,1,0,0,1,151000
0,0,0,0,0,1,24,0,1,0,0,1,24000
0,0,0,0,0,1,25,0,1,0,0,1,24000
0,0,0,0,0,1,34,0,1,0,0,1,8500
0,0,0,0,0,1,23,0,1,0,0,1,5000
0,0,0,0,0,1,23,0,1,1,0,0,19000
0,0,0,0,0,1,35,1,0,0,0,1,36000
0,0,0,0,0,1,34,1,0,0,0,1,30000
0,0,0,0,0,1,22,0,1,0,0,1,7000
0,0,0,0,0,1,31,1,0,1,0,0,41000
0,0,0,0,0,1,34,1,1,1,0,0,80000
0,0,0,0,0,1,24,0,0,0,0,1,4000
0,0,0,0,0,1,30,0,0,0,0,1,4000
0,0,0,0,0,1,22,0,0,0,0,1,6000
0,0,0,0,0,1,27,1,0,0,0,1,42000
0,0,0,0,0,1,33,0,1,0,0,1,17000
0,0,0,0,0,1,23,1,1,0,0,1,49000
